;model;task;step;batch_idx;absolute_time;smiles;valid;valid_score;unique;occurrences;hdac8_pIC50;hdac8_in_AD;lin_thresh_hdac8_pIC50;step_hdac8_in_AD;single;filter;filtered_single;passes_diversity_filter;score_time;diversity_filter;diversity_filter_params;prior;agent;batch_size;rl_strategy;sigma;loss;prior_nll;agent_nll
70;RNN;HDAC8_pIC50_AD_reward;0;70;10.49558424949646;CNC(=O)c1cc(-c2cc3c(Nc4cc(C(=O)NC5CC5)ccc4C)nccn3c2)ccc1Cl;true;1;true;0;5.685105739569381;0.0;0.6688359693611037;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;2.3283064e-10;38.664413;38.66443
71;RNN;HDAC8_pIC50_AD_reward;0;71;10.49558424949646;CCN1c2cccc3cccc(c23)N(CC(=O)NCc2ccc[nH]2)c2ncccc2S1(=O)=O;true;1;true;0;5.68797483958879;0.0;0.6691735105398576;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;0.0;42.76487;42.76487
72;RNN;HDAC8_pIC50_AD_reward;0;72;10.49558424949646;CCc1nc(N)c2nnn(CCOC3=C(Cl)C(=O)NC3=O)c2n1;true;1;true;0;5.6297263009710745;0.0;0.6623207412907146;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1.3096724e-10;32.61295;32.61296
73;RNN;HDAC8_pIC50_AD_reward;0;73;10.49558424949646;CN1C(=O)c2ccc(Nc3ccc(C(F)(F)F)nc3C(F)(F)F)nc2Oc2cc(S(N)(=O)=O)ccc21;true;1;true;0;5.615035200501888;0.0;0.6605923765296339;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;0.0011253641;43.01217;43.045715
74;RNN;HDAC8_pIC50_AD_reward;0;74;10.49558424949646;CC(C)CC(=O)N(Cc1ccc(OC(F)(F)F)cc1)C1CCNC1;true;1;true;0;5.787891855673178;0.0;0.6809284536086091;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3.637979e-12;23.2774;23.277401
75;RNN;HDAC8_pIC50_AD_reward;0;75;10.49558424949646;N#CC1CCCN1C(=O)NC(c1ccccc1)c1ccccc1;true;1;true;0;5.267542213991364;0.0;0.6197108487048664;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3.637979e-12;22.123024;22.123026
76;RNN;HDAC8_pIC50_AD_reward;0;76;10.49558424949646;O=C(c1ccc2[nH]ncc2c1)N1CCC(O)(c2ccccc2[N+](=O)[O-])CC1;true;1;true;0;5.627738514051321;0.0;0.6620868840060378;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1.3096724e-10;28.087364;28.087376
77;RNN;HDAC8_pIC50_AD_reward;0;77;10.49558424949646;NC1CCN(c2cnn3cccc(-c4cn[nH]c4)c23)CC1F;true;1;true;0;6.060020492624938;0.0;0.7129435873676397;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3.637979e-12;29.624792;29.624794
78;RNN;HDAC8_pIC50_AD_reward;0;78;10.49558424949646;C1C2C(C)(C(O)CC2)CC(=O)C2(C)C1(O)C1C(C34C2(CC1)CC(O)C(=C)C1OC(=O)CC1)CC34;false;0;true;0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;0.05626102;59.85624;60.093433
79;RNN;HDAC8_pIC50_AD_reward;0;79;10.49558424949646;OCC#Cc1cc2sc(N3CCCCCC3)nc2cn1;true;1;true;0;6.267720675265856;0.0;0.7373789029724537;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;2.3283064e-10;33.75347;33.753487
80;RNN;HDAC8_pIC50_AD_reward;0;80;10.49558424949646;O=C(NC1CCCC1)c1ccc(Cn2cnc3ccccc32)cc1;true;1;true;0;5.618531171153862;0.0;0.6610036671945719;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3.637979e-12;23.391657;23.391655
81;RNN;HDAC8_pIC50_AD_reward;0;81;10.49558424949646;O=C(NCc1ccc2ccccc2c1)Nc1ccc(-c2nnn[nH]2)cc1;true;1;true;0;5.696710520405404;0.0;0.6702012376947534;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3.637979e-12;23.441109;23.44111
82;RNN;HDAC8_pIC50_AD_reward;0;82;10.49558424949646;CS(=O)(=O)Nc1ccc(NC(=O)N2Cc3ccc(F)cc3C2)cc1;true;1;true;0;5.641815711020188;0.0;0.6637430248259044;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;5.820766e-11;20.789194;20.789186
83;RNN;HDAC8_pIC50_AD_reward;0;83;10.49558424949646;CC(=O)NC1CN(C(=O)N(Cc2c(C)cccc2C)C2CCN(C(=O)OCc3ccc(C#N)cn3)C2)CC1F;true;1;true;0;5.57637005660648;0.0;0.6560435360713506;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1.4551915e-11;48.832954;48.83296
84;RNN;HDAC8_pIC50_AD_reward;0;84;10.49558424949646;CCSc1ccc(OCCCc2c[nH]cn2)nc1;true;1;true;0;5.702926470777553;0.0;0.6709325259738297;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3.274181e-11;24.659874;24.65988
85;RNN;HDAC8_pIC50_AD_reward;0;85;10.49558424949646;COc1ccc(-c2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2C)c(S(C)(=O)=O)c1;true;1;true;0;6.020079778556891;0.0;0.7082446798302224;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1.4551915e-11;35.405975;35.40598
86;RNN;HDAC8_pIC50_AD_reward;0;86;10.49558424949646;O=C(O)CCC1Sc2ccccc2C(c2ccccc2)C1=O;true;1;true;0;4.967741952750624;0.0;0.5844402297353676;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3.637979e-12;26.570131;26.57013
87;RNN;HDAC8_pIC50_AD_reward;0;87;10.49558424949646;Cc1ccc(-c2c(Nc3cc(N)ncn3)ncc3cc(C)n(C)c23)cc1N1CCN(C)CC1=O;true;1;true;0;5.751505118883257;0.0;0.676647661045089;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1.3096724e-10;39.34541;39.345398
88;RNN;HDAC8_pIC50_AD_reward;0;88;10.49558424949646;CCc1onc(C)c1Cc1nn(C)c(=O)c2[nH]c(C=Cc3ccc4ccccc4n3)c(O)c12;true;1;true;0;5.459686449479051;0.0;0.6423160528798884;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;5.820766e-11;44.815876;44.81587
89;RNN;HDAC8_pIC50_AD_reward;0;89;10.49558424949646;O=C(Nc1ccc(F)cc1)C1CCN(c2ccccc2)CC1;true;1;true;0;5.700257324804975;0.0;0.6706185088005853;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3.637979e-12;20.63272;20.632723
90;RNN;HDAC8_pIC50_AD_reward;0;90;10.49558424949646;CC1(C(OC(C)C)=O)=C(C)N(C)C(=N)NC1(C)C;false;0;true;0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3.637979e-12;28.879768;28.879766
91;RNN;HDAC8_pIC50_AD_reward;0;91;10.49558424949646;CCN(CC)C(=S)NC1CCN(Cc2ccccc2)CC1;true;1;true;0;5.233412916937417;0.0;0.6156956372867549;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;0.0;19.018663;19.018663
92;RNN;HDAC8_pIC50_AD_reward;0;92;10.49558424949646;Cn1cccc1-c1cnc2cccc(C(=O)NO)c2c1;true;1;true;0;5.959146726148777;0.0;0.7010760854292679;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1.4551915e-11;32.83096;32.830963
93;RNN;HDAC8_pIC50_AD_reward;0;93;10.49558424949646;NCC1CC2C(=O)Oc3c(n(Cc4ccccc4)c4c(=O)[nH]cnc34)C2C1;true;1;true;0;5.785751419197497;0.0;0.6806766375526466;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1.4551915e-11;41.410057;41.41006
94;RNN;HDAC8_pIC50_AD_reward;0;94;10.49558424949646;NC(=NC(=O)c1[nH]cnc1C(=O)Nc1cccc(Cl)c1)N1Cc2ccc(F)cc2C1;true;1;true;0;5.645512421764607;0.0;0.6641779319723068;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;5.820766e-11;41.58178;41.581787
95;RNN;HDAC8_pIC50_AD_reward;0;95;10.49558424949646;c1ccn2c(ncc(-c3ccc4c(C#N)cn(CCCC#N)c4c3)c2C)c1;false;0;true;0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1.4551915e-11;42.528854;42.52885
96;RNN;HDAC8_pIC50_AD_reward;0;96;10.49558424949646;Fc1cccc(Sc2nnnn2-c2ccccc2)c1;true;1;true;0;5.520032260373357;0.0;0.6494155600439244;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1.4551915e-11;21.351624;21.351627
97;RNN;HDAC8_pIC50_AD_reward;0;97;10.49558424949646;CC1CCC(n2ncc3cc(NC(=O)NC(C(=O)N4CC(F)CC4C#N)C(C)(C)O)ccc32)CC1;true;1;true;0;5.578626310800473;0.0;0.6563089777412321;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;0.0;39.9099;39.9099
98;RNN;HDAC8_pIC50_AD_reward;0;98;10.49558424949646;NN(Cc1cccs1)C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1;true;1;true;0;5.9015918764397;0.0;0.6943049266399647;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;5.820766e-11;26.502056;26.502048
99;RNN;HDAC8_pIC50_AD_reward;0;99;10.49558424949646;NS(=O)(=O)c1ccc(NC(=O)CCOc2ccccc2)cc1;true;1;true;0;5.363872606072281;0.0;0.6310438360085037;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1.4551915e-11;21.217056;21.217052
100;RNN;HDAC8_pIC50_AD_reward;0;100;10.49558424949646;Cc1nc(-c2cnc(N)nc2)ccc1-c1[nH]c2c(c1S(=O)(=O)N1CCc3ccccc3C1)CNCC2;true;1;true;0;5.82981222389367;0.0;0.6858602616345495;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3.6379788e-10;37.42926;37.42928
101;RNN;HDAC8_pIC50_AD_reward;0;101;10.49558424949646;N#Cc1ccnc(C2CC(n3ccc4ccccc43)=CCC2CN2CCN(Cc3ccccc3)CC2)c1;true;1;true;0;5.998151755395912;0.0;0.7056649123995191;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1.4551915e-11;43.755062;43.75506
102;RNN;HDAC8_pIC50_AD_reward;0;102;10.49558424949646;CNC(C)C1CCN(c2nc(N)nc3c2sc2[nH]c(-c4ccccc4)nc23)C1;true;1;true;0;5.9661084015829955;0.0;0.7018951060685877;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;0.0;37.211163;37.211163
103;RNN;HDAC8_pIC50_AD_reward;0;103;10.49558424949646;COc1ccc(NC2CC(C)N(C(=O)OC(C)(C)C)C2=O)cc1;true;1;true;0;5.539589146394624;0.0;0.6517163701640734;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1.4551915e-11;29.806778;29.806782
104;RNN;HDAC8_pIC50_AD_reward;0;104;10.49558424949646;CNC(=O)C(NC(=O)C1CCCN(S(=O)(=O)c2ccc(OC)cc2)C1)c1ccccc1;true;1;true;0;5.311116028177512;0.0;0.6248371797855896;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3.274181e-11;29.413887;29.413881
105;RNN;HDAC8_pIC50_AD_reward;0;105;10.49558424949646;CC(C)c1nnc(NC(=O)COC(=O)C#Cc2ccccc2)s1;true;1;true;0;6.20858127201907;0.0;0.7304213261198906;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;2.3283064e-10;24.737854;24.73787
106;RNN;HDAC8_pIC50_AD_reward;0;106;10.49558424949646;COc1ccc2c(c1)C1N(S(=O)(=O)c3ccc(F)cc3)C(=O)N(CC3CN4CCC3CC4)C(C2)C1(C)C;true;1;true;0;5.527444292496746;0.0;0.6502875638231466;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;5.820766e-11;42.131237;42.13123
107;RNN;HDAC8_pIC50_AD_reward;0;107;10.49558424949646;O=C(NCCCn1cncn1)c1cccc(Cl)c1;true;1;true;0;5.4851878526389175;0.0;0.6453162179575197;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1.4551915e-11;21.432297;21.4323
108;RNN;HDAC8_pIC50_AD_reward;0;108;10.49558424949646;CC1(C)c2cc(OCCN3CCCC3=O)ccc2-c2sc(C(N)=O)cc21;true;1;true;0;5.307439016044585;0.0;0.6244045901228923;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3.637979e-12;24.653603;24.653605
109;RNN;HDAC8_pIC50_AD_reward;0;109;10.49558424949646;CC1(O)CCc2cc(-n3nnc(-c4ccc(C#N)cc4F)n3)ccc2C1;true;1;true;0;5.413550976394688;0.0;0.6368883501640809;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;5.820766e-11;35.00553;35.00554
110;RNN;HDAC8_pIC50_AD_reward;0;110;10.49558424949646;CCC(CC)c1nn(Cc2ccc(F)cc2)c(=O)c2c1NC(=O)CC2;true;1;true;0;5.559780119142735;0.0;0.6540917787226747;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3.637979e-12;28.93156;28.931562
111;RNN;HDAC8_pIC50_AD_reward;0;111;10.49558424949646;C(OCC(N(C1CC1)C)(=O)=O)c1ccc(C2OCCNC2)cc1;false;0;true;0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3.637979e-12;29.601564;29.601566
112;RNN;HDAC8_pIC50_AD_reward;0;112;10.49558424949646;CS(=O)(c1ccc(CN(S(c2cc(C(F)(F)F)c([N+]([O-])=O)cc2F)=O)(=O)=O)cc1)=O;false;0;true;0;0.0;0.0;1e-06;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1.3096724e-10;34.32014;34.320152
113;RNN;HDAC8_pIC50_AD_reward;0;113;10.49558424949646;O=C1C(O)c2cc3c4cc2CCC3(CC4)CCN1C1Cc2ccccc2C1;true;1;true;0;5.257654542710696;0.0;0.6185475932600819;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;2.3283064e-10;31.731495;31.73148
114;RNN;HDAC8_pIC50_AD_reward;0;114;10.49558424949646;CC(=O)Oc1c(C2CC2)ccc2c1C1CC1(C(=O)N1CCC(N(C)C)C1)CO2;true;1;true;0;5.382859198588266;0.0;0.6332775527750901;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1.3096724e-10;44.025032;44.02502
115;RNN;HDAC8_pIC50_AD_reward;0;115;10.49558424949646;CC1CC(C)CN(C(=O)n2ncc3ccccc32)C1;true;1;true;0;5.766701009220185;0.0;0.6784354128494335;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3.274181e-11;24.826338;24.826332
116;RNN;HDAC8_pIC50_AD_reward;0;116;10.49558424949646;COc1cccc(-c2cc(-c3ccc4c(c3)OCO4)nc(NCC3CNC(=O)O3)n2)c1;true;1;true;0;5.994847227747908;0.0;0.7052761444409303;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;5.820766e-11;32.115646;32.11564
117;RNN;HDAC8_pIC50_AD_reward;0;117;10.49558424949646;CN1CCc2c(nc(NC(c3ccccc3)C(C)(C)C)nc2Nc2ccc(C(N)=O)cc2)C1;true;1;true;0;5.625430343120524;0.0;0.6618153344847675;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1.4551915e-11;38.46921;38.469208
118;RNN;HDAC8_pIC50_AD_reward;0;118;10.49558424949646;COc1cc2c(c(OC)c1OC)CCn1c-2nc(COc2cc(Cl)ccc2Cl)c1C;true;1;true;0;5.660555186727059;0.0;0.6659476690267129;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;5.820766e-11;34.666046;34.666054
119;RNN;HDAC8_pIC50_AD_reward;0;119;10.49558424949646;O=C1NC(=O)C2(CCN(c3ccc4cc(C5=NCC(c6ccccc6)=C5)ccc4c3)CC2)N1;true;1;true;0;5.591056838328933;0.0;0.6577713927445804;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;0.0;41.963165;41.963165
120;RNN;HDAC8_pIC50_AD_reward;0;120;10.49558424949646;O=C(O)c1cccc(-n2nnc(-c3cc4c(nn3)CCC4)c2-c2ccccc2)c1;true;1;true;0;5.5873700735544976;0.0;0.6573376557122939;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1.3096724e-10;30.6566;30.65659
121;RNN;HDAC8_pIC50_AD_reward;0;121;10.49558424949646;Cc1ccc(-c2csc(N3CCN(Cc4nnc(CO)o4)CC3C)n2)cc1;true;1;true;0;6.219360524664964;0.0;0.7316894734899958;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1.4551915e-11;33.170174;33.170177
122;RNN;HDAC8_pIC50_AD_reward;0;122;10.49558424949646;Cc1c[nH]c(=O)cc1NC(=O)c1cc(-c2ccccc2OC(F)(F)F)ncn1;true;1;true;0;5.781043742285957;0.0;0.6801227932101126;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;2.3283064e-10;33.41554;33.415524
123;RNN;HDAC8_pIC50_AD_reward;0;123;10.49558424949646;CCc1ccc(-c2cc(C(CCC(N)=O)=NOCCO)c[nH]2)cc1;true;1;true;0;5.592433502276154;0.0;0.6579333532089593;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;0.0;36.90892;36.90892
124;RNN;HDAC8_pIC50_AD_reward;0;124;10.49558424949646;COc1cccc(S(=O)(=O)N(C)C2CCN(C(=O)c3ccc(C)s3)CC2)c1;true;1;true;0;5.961144491231277;0.0;0.7013111166154443;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1.3096724e-10;29.769726;29.769714
125;RNN;HDAC8_pIC50_AD_reward;0;125;10.49558424949646;O=C(O)c1ccnc(-c2ccc3c(c2)OCO3)c1;true;1;true;0;5.66180688478386;0.0;0.6660949276216306;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3.274181e-11;20.675919;20.675913
126;RNN;HDAC8_pIC50_AD_reward;0;126;10.49558424949646;COc1ccc(-c2noc(N)c2-c2ccccc2)cc1;true;1;true;0;5.530068363824258;0.0;0.6505962780969715;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;5.820766e-11;20.522987;20.52298
127;RNN;HDAC8_pIC50_AD_reward;0;127;10.49558424949646;COc1ccc(-n2c3c(c(=O)[nH]c2=O)CCC3)cc1OCc1ccccc1F;true;1;true;0;5.927959127979416;0.0;0.6974069562328724;0.0;0.0;0.0;0.0;True;65.1627585887909;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;3.274181e-11;29.124483;29.124477
128;RNN;HDAC8_pIC50_AD_reward;1;0;78.2231342792511;NC(=O)C1C(C(=O)O)C2C1C2(F)C(=O)O;true;1;true;0;5.360956885571982;0.0;0.630700810067292;0.0;0.0;0.0;0.0;True;50.55320858955383;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;0.04101373;24.216732;24.41925
129;RNN;HDAC8_pIC50_AD_reward;1;1;78.2231342792511;CC(C)Cc1c(N)nc(-n2nccn2)nc1N;true;1;true;0;5.743562970952308;0.0;0.6757132907002715;0.0;0.0;0.0;0.0;True;50.55320858955383;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;0.6537992;25.846699;25.03812
130;RNN;HDAC8_pIC50_AD_reward;1;2;78.2231342792511;O=C(Nc1ccc2nc(N3CCOCC3CCO)sc2c1)NC(c1ccccc1)C1CC1;true;1;true;0;6.031474600729881;0.0;0.709585247144692;0.0;0.0;0.0;0.0;True;50.55320858955383;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;0.0019014662;33.155617;33.199223
131;RNN;HDAC8_pIC50_AD_reward;1;3;78.2231342792511;CC1Cn2c(nc3c2c(=O)n(C)c(=O)n3C)N(Cc2ccccc2Cl)O1;true;1;true;0;5.850973209198873;0.0;0.6883497893175144;0.0;0.0;0.0;0.0;True;50.55320858955383;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;0.36686268;24.04209;23.436398
132;RNN;HDAC8_pIC50_AD_reward;1;4;78.2231342792511;CCCc1c([N+](=O)[O-])c(=O)oc2ccc(O)cc12;true;1;true;0;5.63449703109448;0.0;0.6628820036581742;0.0;0.0;0.0;0.0;True;50.55320858955383;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;0.023122689;24.796326;24.644264
133;RNN;HDAC8_pIC50_AD_reward;1;5;78.2231342792511;Cc1cccc(C#Cc2cc(-c3cc(F)cc(OC(F)(F)F)c3)cn(C)c2=O)n1;true;1;true;0;5.988300554950437;0.0;0.7045059476412279;0.0;0.0;0.0;0.0;True;50.55320858955383;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;0.05369061;27.425514;27.193802
134;RNN;HDAC8_pIC50_AD_reward;1;6;78.2231342792511;COC(=O)C1=C(C)N(CCC#N)C23OCCC(C)(CCC2(C2CC2)C1(C)C)C3O;true;1;true;0;5.782270012953246;0.0;0.6802670603474407;0.0;0.0;0.0;0.0;True;50.55320858955383;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;12.720152;57.991234;54.4247
135;RNN;HDAC8_pIC50_AD_reward;1;7;78.2231342792511;Cc1ccc(C(=O)NC(C(C)C)C2CCNC2)cc1Cl;true;1;true;0;5.768769486989683;0.0;0.6786787631752569;0.0;0.0;0.0;0.0;True;50.55320858955383;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1.4844218;28.988758;27.77039
136;RNN;HDAC8_pIC50_AD_reward;1;8;78.2231342792511;CS(=O)(=O)c1ccc(Nc2nn(C3CCN(Cc4cccs4)CC3)c(=O)s2)cc1;true;1;true;0;5.728506955679428;0.0;0.6739419947858151;0.0;0.0;0.0;0.0;True;50.55320858955383;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;0.2558686;29.696985;30.20282
137;RNN;HDAC8_pIC50_AD_reward;1;9;78.2231342792511;CCn1c(COc2cccc(C)c2)nc2ccc(S(N)(=O)=O)cc21;true;1;true;0;5.800540692133841;0.0;0.6824165520157459;0.0;0.0;0.0;0.0;True;50.55320858955383;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;1.331261;29.925117;28.771315
138;RNN;HDAC8_pIC50_AD_reward;1;10;78.2231342792511;Nc1nn(Cc2ccccc2)c(N)c1C(=O)c1ccc(CO)cc1;true;1;true;0;5.709235899925735;0.0;0.6716748117559689;0.0;0.0;0.0;0.0;True;50.55320858955383;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;0.4315432;26.462074;27.118994
139;RNN;HDAC8_pIC50_AD_reward;1;11;78.2231342792511;c1cc(NC2=NCC3(CN4CCC3CC4)O2)ncn1;true;1;true;0;5.659531122075637;0.0;0.6658271908324279;0.0;0.0;0.0;0.0;True;50.55320858955383;Unique;;ChEMBL28pur.ckpt;ChEMBL28pur.ckpt;128;RV;120;0.25609252;19.715452;20.221508
